#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         364     1.87934     1.86263  0.00208689
         365     1.87311     1.86266  0.00208137
         366     1.88048      1.8627  0.00207625
         367     1.87582     1.86274   0.0020709
         368     1.90106     1.86284  0.00206789
         369     1.88426      1.8629   0.0020631
         370     1.84907     1.86287  0.00205786
         371     1.85424     1.86284  0.00205245
         372     1.85649     1.86282    0.002047
         373     1.87955     1.86287    0.002042
         374     1.85917     1.86286  0.00203657
         375      1.8787      1.8629  0.00203158
         376     1.83036     1.86282  0.00202802
         377     1.83925     1.86275   0.0020236
         378     1.81685     1.86263  0.00202189
         379     1.81641     1.86251  0.00202023
         380     1.86024      1.8625  0.00201492
         381     1.88528     1.86256  0.00201052
         382     1.89259     1.86264  0.00200679
         383     1.95086     1.86287  0.00201473
         384     1.87623     1.86291  0.00200978
         385     1.84373     1.86286  0.00200518
         386     1.84635     1.86281  0.00200044
         387     1.83379     1.86274  0.00199667
         388     1.84298     1.86269  0.00199218
         389     1.83374     1.86261  0.00198845
         390     1.85171     1.86259  0.00198354
         391     1.82917      1.8625  0.00198031
         392     1.84047     1.86244  0.00197606
         393     1.85167     1.86242  0.00197122
         394     1.86991     1.86244  0.00196631
         395     1.90932     1.86255  0.00196491
         396     1.88021      1.8626  0.00196045
         397     1.90662     1.86271  0.00195865
         398     1.89113     1.86278  0.00195503
         399     1.90584     1.86289   0.0019531
         400     1.89076     1.86296  0.00194946
         401      1.8069     1.86282  0.00194961
         402     1.84392     1.86277  0.00194533
         403     1.87235      1.8628  0.00194064
         404     1.88796     1.86286  0.00193684
         405     1.86434     1.86286  0.00193206
         406     1.83326     1.86279  0.00192868
         407     1.83928     1.86273   0.0019248
         408     1.85894     1.86272  0.00192011
         409     1.87524     1.86275  0.00191566
         410      1.8347     1.86268  0.00191221
         411     1.85165     1.86266  0.00190774
         412     1.81508     1.86254   0.0019066
         413     1.89148     1.86261  0.00190327
         414     1.90139     1.86271  0.00190098
         415     1.85482     1.86269  0.00189649
         416     1.80841     1.86256  0.00189642
         417     1.80625     1.86242  0.00189667
         418     1.80692     1.86229  0.00189677
         419     1.84937     1.86226   0.0018925
         420     1.83799      1.8622  0.00188887
         421      1.8494     1.86217  0.00188463
         422     1.85358     1.86215  0.00188028
         423     1.85535     1.86213   0.0018759
         424     1.83001     1.86206  0.00187301
         425     1.84264     1.86201  0.00186916
         426     1.83608     1.86195  0.00186576
         427     1.87379     1.86198   0.0018616
         428     1.85545     1.86196  0.00185731
         429     1.87651       1.862  0.00185329
         430     1.93437     1.86217  0.00185661
         431      1.8629     1.86217   0.0018523
         432     1.87877     1.86221  0.00184841
         433     1.90409      1.8623  0.00184667
         434     1.88619     1.86236  0.00184323
         435     1.96518     1.86259  0.00185409
         436      1.9058     1.86269  0.00185249
         437     1.89243     1.86276   0.0018495
         438     1.89768     1.86284  0.00184699
         439     1.83976     1.86279  0.00184353
         440     1.87258     1.86281  0.00183948
         441     1.90621     1.86291  0.00183794
         442     1.87702     1.86294  0.00183406
         443     1.83826     1.86289  0.00183076
         444     1.83993     1.86283  0.00182737
         445      1.8507     1.86281  0.00182346
         446     1.85415     1.86279  0.00181948
         447     1.79321     1.86263  0.00182205
         448     1.82681     1.86255  0.00181974
         449     1.86338     1.86255  0.00181569
         450     1.89369     1.86262  0.00181297
         451     1.91447     1.86274  0.00181259
         452     1.88397     1.86278  0.00180919
         453     1.87452     1.86281  0.00180538
         454     1.92012     1.86294  0.00180581
         455     1.92453     1.86307  0.00180691
         456     1.88321     1.86312  0.00180349
         457       1.848     1.86308  0.00179985
         458     1.86532     1.86309  0.00179592
         459     1.87853     1.86312  0.00179233
         460      1.9107     1.86322  0.00179141
         461     1.91377     1.86333  0.00179088
         462     1.88604     1.86338  0.00178767
         463     1.85478     1.86336  0.00178391
         464     1.80508     1.86324  0.00178448
         465     1.81961     1.86315  0.00178311
         466     1.83071     1.86308  0.00178064
         467      1.8585     1.86307  0.00177686
         468     1.86934     1.86308  0.00177311
         469     1.83436     1.86302  0.00177039
         470     1.83088     1.86295  0.00176794
         471     1.82483     1.86287  0.00176604
         472     1.87107     1.86289  0.00176238
         473     1.84937     1.86286  0.00175889
         474     1.89924     1.86293  0.00175685
         475      1.9209     1.86306  0.00175738
         476     1.86824     1.86307  0.00175373
         477     1.84666     1.86303  0.00175039
         478      1.8191     1.86294  0.00174914
         479     1.81927     1.86285  0.00174786
         480     1.80302     1.86273  0.00174866
         481     1.82704     1.86265  0.00174659
         482     1.84136     1.86261  0.00174353
         483     1.85416     1.86259  0.00174001
         484     1.89122     1.86265  0.00173742
         485     1.85142     1.86263  0.00173399
         486      1.8444     1.86259  0.00173083
         487     1.87355     1.86261  0.00172742
         488     1.87289     1.86263  0.00172401
         489     1.87978     1.86267  0.00172084
         490      1.8656     1.86267  0.00171734
         491      1.8158     1.86258  0.00171649
         492     1.82045     1.86249  0.00171514
         493     1.85864     1.86248  0.00171167
         494     1.83235     1.86242   0.0017093
         495     1.87847     1.86245  0.00170615
         496      1.8545     1.86244  0.00170279
         497     1.85946     1.86243  0.00169937
         498     1.89264     1.86249  0.00169704
         499     1.94071     1.86265  0.00170086
         500     1.92848     1.86278  0.00170255
