#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         356     -8.4151    -8.42291 0.000893413
         357    -8.43822    -8.42295  0.00089194
         358    -8.43005    -8.42297 0.000889668
         359    -8.42877    -8.42299 0.000887337
         360    -8.40703    -8.42294 0.000885978
         361    -8.43516    -8.42298  0.00088417
         362    -8.43818    -8.42302 0.000882724
         363    -8.44758    -8.42309 0.000882881
         364    -8.44509    -8.42315 0.000882522
         365    -8.41012    -8.42311 0.000880826
         366    -8.42146    -8.42311 0.000878431
         367    -8.44615    -8.42317 0.000878278
         368    -8.43616    -8.42321 0.000876601
         369    -8.42362    -8.42321 0.000874226
         370    -8.41036    -8.42317 0.000872553
         371    -8.44756    -8.42324 0.000872673
         372    -8.40161    -8.42318 0.000872262
         373    -8.43973    -8.42322 0.000871052
         374    -8.42724    -8.42323 0.000868789
         375    -8.40811    -8.42319 0.000867408
         376    -8.41789    -8.42318 0.000865216
         377    -8.42421    -8.42318 0.000862925
         378    -8.40637    -8.42314 0.000861787
         379     -8.4272    -8.42315  0.00085958
         380    -8.44884    -8.42322 0.000859972
         381    -8.44867    -8.42328 0.000860306
         382    -8.41396    -8.42326   0.0008584
         383    -8.43471    -8.42329 0.000856679
         384    -8.41054    -8.42326 0.000855092
         385    -8.42075    -8.42325 0.000852895
         386    -8.42274    -8.42325 0.000850687
         387     -8.4325    -8.42327 0.000848824
         388    -8.43862    -8.42331 0.000847558
         389    -8.44115    -8.42336 0.000846619
         390    -8.42971    -8.42337 0.000844605
         391    -8.44557    -8.42343 0.000844351
         392     -8.4079    -8.42339 0.000843126
         393    -8.42893     -8.4234 0.000841099
         394    -8.45422    -8.42348 0.000842593
         395      -8.409    -8.42345 0.000841257
         396    -8.39564    -8.42338 0.000842059
         397     -8.4227    -8.42337  0.00083994
         398    -8.38263    -8.42327 0.000844045
         399    -8.42157    -8.42327  0.00084194
         400    -8.42251    -8.42327 0.000839837
         401    -8.44748    -8.42333 0.000839911
         402    -8.44318    -8.42338 0.000839272
         403    -8.43991    -8.42342 0.000838191
         404    -8.39395    -8.42334 0.000839283
         405    -8.46429    -8.42344 0.000843278
         406    -8.40667     -8.4234 0.000842212
         407    -8.44243    -8.42345 0.000841439
         408    -8.44091    -8.42349 0.000840464
         409    -8.41956    -8.42348 0.000838464
         410    -8.41162    -8.42345 0.000836918
         411    -8.43475    -8.42348 0.000835333
         412     -8.4089    -8.42345 0.000834055
         413    -8.42202    -8.42344 0.000832042
         414     -8.4179    -8.42343  0.00083014
         415    -8.43516    -8.42346 0.000828621
         416     -8.4298    -8.42347  0.00082677
         417    -8.42828    -8.42348 0.000824867
         418    -8.39237    -8.42341 0.000826247
         419    -8.43177    -8.42343 0.000824515
         420    -8.38968    -8.42335 0.000826459
         421    -8.43432    -8.42338 0.000824906
         422    -8.42857    -8.42339 0.000823043
         423     -8.4221    -8.42339 0.000821103
         424    -8.42776     -8.4234 0.000819231
         425    -8.42964    -8.42341 0.000817435
         426    -8.40783    -8.42337 0.000816334
         427    -8.40961    -8.42334 0.000815058
         428    -8.43179    -8.42336 0.000813393
         429    -8.41188    -8.42333 0.000811937
         430    -8.43409    -8.42336 0.000810434
         431    -8.44975    -8.42342 0.000810864
         432    -8.42186    -8.42342 0.000808995
         433    -8.41356    -8.42339 0.000807447
         434    -8.42631     -8.4234 0.000805615
         435    -8.42539    -8.42341 0.000803776
         436     -8.4002    -8.42335 0.000803692
         437     -8.4215    -8.42335 0.000801864
         438    -8.41909    -8.42334 0.000800092
         439    -8.42118    -8.42333 0.000798285
         440    -8.43572    -8.42336 0.000796967
         441    -8.39263    -8.42329   0.0007982
         442    -8.44431    -8.42334 0.000797809
         443    -8.40846    -8.42331 0.000796715
         444    -8.43442    -8.42333 0.000795314
         445    -8.41384    -8.42331 0.000793813
         446    -8.42188    -8.42331 0.000792039
         447    -8.42031     -8.4233 0.000790296
         448    -8.43351    -8.42332  0.00078886
         449    -8.40897    -8.42329 0.000787751
         450    -8.42092    -8.42329 0.000786018
         451    -8.39691    -8.42323 0.000786448
         452    -8.42023    -8.42322 0.000784736
         453    -8.43345    -8.42324 0.000783328
         454    -8.44965     -8.4233 0.000783759
         455    -8.41017    -8.42327 0.000782567
         456    -8.42363    -8.42327 0.000780851
         457    -8.41692    -8.42326 0.000779266
         458      -8.411    -8.42323 0.000778024
         459    -8.42069    -8.42323 0.000776349
         460    -8.45202    -8.42329  0.00077718
         461    -8.44111    -8.42333 0.000776455
         462    -8.42075    -8.42332 0.000774794
         463     -8.4145     -8.4233 0.000773355
         464    -8.42467    -8.42331 0.000771694
         465    -8.41695    -8.42329 0.000770156
         466    -8.44075    -8.42333 0.000769413
         467     -8.4134    -8.42331 0.000768059
         468    -8.43332    -8.42333 0.000766716
         469    -8.42793    -8.42334 0.000765144
         470    -8.43036    -8.42335 0.000763662
         471    -8.43237    -8.42337  0.00076228
         472    -8.44599    -8.42342  0.00076217
         473    -8.40981    -8.42339 0.000761101
         474    -8.41843    -8.42338 0.000759567
         475    -8.42043    -8.42338 0.000757994
         476    -8.43325     -8.4234 0.000756685
         477    -8.41225    -8.42337  0.00075546
         478    -8.43877    -8.42341 0.000754565
         479    -8.44895    -8.42346 0.000754873
         480    -8.43304    -8.42348 0.000753564
         481    -8.40209    -8.42343 0.000753308
         482    -8.42339    -8.42343 0.000751745
         483    -8.43663    -8.42346 0.000750685
         484     -8.4185    -8.42345 0.000749204
         485    -8.41707    -8.42344 0.000747774
         486    -8.43782    -8.42347 0.000746821
         487    -8.43031    -8.42348  0.00074542
         488    -8.37753    -8.42339 0.000749817
         489    -8.43223    -8.42341 0.000748502
         490     -8.4608    -8.42348 0.000750854
         491    -8.41319    -8.42346 0.000749617
         492    -8.40347    -8.42342 0.000749194
         493    -8.44146    -8.42346 0.000748567
         494    -8.45204    -8.42352 0.000749284
         495    -8.43486    -8.42354 0.000748121
         496    -8.40344     -8.4235 0.000747709
         497    -8.38535    -8.42342 0.000750133
         498    -8.42132    -8.42342 0.000748639
         499     -8.4141     -8.4234 0.000747371
         500    -8.41511    -8.42338  0.00074606
