#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         248   -0.422218   -0.425344 0.000220345
         249   -0.424547   -0.425341 0.000219483
         250   -0.428092   -0.425352 0.000218881
         251   -0.427804   -0.425362 0.000218227
         252   -0.426348   -0.425366 0.000217396
         253   -0.422471   -0.425354 0.000216838
         254   -0.425405   -0.425354 0.000215984
         255   -0.422121   -0.425342 0.000215509
         256   -0.427625   -0.425351 0.000214852
         257   -0.426363   -0.425354 0.000214052
         258   -0.427877   -0.425364 0.000213445
         259   -0.428926   -0.425378 0.000213064
         260   -0.426788   -0.425383 0.000212313
         261   -0.421311   -0.425368 0.000212072
         262   -0.422426   -0.425357  0.00021156
         263   -0.430592   -0.425377  0.00021169
         264   -0.422907   -0.425367 0.000211094
         265   -0.424493   -0.425364 0.000210324
         266   -0.426643   -0.425369 0.000209588
         267   -0.423797   -0.425363 0.000208886
         268   -0.427655   -0.425371 0.000208281
         269   -0.428302   -0.425382 0.000207792
         270   -0.425911   -0.425384 0.000207031
         271   -0.419246   -0.425362 0.000207503
         272   -0.421713   -0.425348 0.000207173
         273   -0.424617   -0.425345 0.000206431
         274   -0.429614   -0.425361 0.000206265
         275   -0.421682   -0.425348 0.000205948
         276   -0.425162   -0.425347 0.000205203
         277   -0.430798   -0.425367 0.000205404
         278    -0.43071   -0.425386 0.000205562
         279   -0.428644   -0.425398 0.000205157
         280   -0.428444   -0.425408 0.000204713
         281   -0.426063   -0.425411 0.000203997
         282   -0.429223   -0.425424 0.000203721
         283   -0.429258   -0.425438 0.000203451
         284   -0.426531   -0.425442 0.000202771
         285   -0.418403   -0.425417 0.000203558
         286    -0.42423   -0.425413 0.000202889
         287   -0.428155   -0.425422 0.000202407
         288    -0.42591   -0.425424 0.000201711
         289    -0.42299   -0.425416 0.000201189
         290     -0.4216   -0.425403 0.000200925
         291    -0.42867   -0.425414 0.000200548
         292   -0.424902   -0.425412 0.000199869
         293   -0.425495   -0.425412 0.000199187
         294    -0.43037   -0.425429 0.000199222
         295   -0.424253   -0.425425 0.000198587
         296   -0.429685    -0.42544 0.000198436
         297    -0.42595   -0.425441 0.000197776
         298   -0.422387   -0.425431 0.000197377
         299   -0.426139   -0.425433 0.000196731
         300   -0.429076   -0.425446  0.00019645
         301   -0.430149   -0.425461 0.000196418
         302   -0.423069   -0.425453 0.000195927
         303   -0.429826   -0.425468 0.000195811
         304   -0.424687   -0.425465 0.000195184
         305   -0.427415   -0.425471 0.000194649
         306   -0.429372   -0.425484  0.00019443
         307   -0.426962   -0.425489 0.000193856
         308    -0.42275    -0.42548  0.00019343
         309   -0.424844   -0.425478 0.000192815
         310   -0.426518   -0.425481 0.000192223
         311   -0.424836   -0.425479 0.000191616
         312   -0.432719   -0.425503 0.000192401
         313   -0.427466   -0.425509 0.000191889
         314   -0.418324   -0.425486 0.000192637
         315    -0.42043    -0.42547 0.000192693
         316    -0.42602   -0.425472 0.000192091
         317   -0.422813   -0.425463 0.000191668
         318   -0.422566   -0.425454 0.000191282
         319   -0.427626   -0.425461 0.000190804
         320   -0.423916   -0.425456 0.000190269
         321   -0.423434    -0.42545  0.00018978
         322   -0.424183   -0.425446 0.000189232
         323   -0.430706   -0.425462 0.000189345
         324   -0.431097    -0.42548 0.000189558
         325   -0.429334   -0.425491 0.000189345
         326   -0.429221   -0.425503 0.000189109
         327   -0.427236   -0.425508 0.000188605
