#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         351    -12.3971    -12.4071 0.000685667
         352    -12.3837    -12.4071 0.000686949
         353    -12.4145    -12.4071 0.000685326
         354    -12.4152    -12.4071 0.000683774
         355    -12.3968    -12.4071 0.000682469
         356    -12.4054    -12.4071 0.000680568
         357    -12.4182    -12.4071  0.00067938
         358    -12.4026    -12.4071 0.000677598
         359    -12.4133    -12.4071  0.00067593
         360    -12.3968    -12.4071 0.000674662
         361    -12.3865     -12.407 0.000675198
         362    -12.4273    -12.4071 0.000675659
         363    -12.4207    -12.4071 0.000674838
         364    -12.4002    -12.4071  0.00067325
         365    -12.3947    -12.4071 0.000672266
         366    -12.4076    -12.4071  0.00067043
         367    -12.3945     -12.407 0.000669476
         368    -12.3979     -12.407 0.000668113
         369    -12.4134     -12.407 0.000666528
         370    -12.3924     -12.407 0.000665891
         371    -12.4074     -12.407 0.000664097
         372     -12.425     -12.407 0.000664076
         373    -12.3823     -12.407 0.000665585
         374    -12.4395    -12.4071 0.000669471
         375    -12.4069    -12.4071 0.000667685
         376    -12.4083    -12.4071 0.000665918
         377    -12.4211    -12.4071 0.000665195
         378    -12.4032    -12.4071 0.000663515
         379    -12.4044    -12.4071 0.000661803
         380    -12.3943     -12.407 0.000660916
         381    -12.4053     -12.407 0.000659196
         382    -12.3968     -12.407 0.000658011
         383     -12.392     -12.407 0.000657453
         384     -12.406     -12.407 0.000655746
         385    -12.3734    -12.4069 0.000659803
         386    -12.4214    -12.4069 0.000659168
         387    -12.3987    -12.4069 0.000657804
         388    -12.3996    -12.4069 0.000656382
         389    -12.4182    -12.4069  0.00065534
         390    -12.4002    -12.4069 0.000653888
         391     -12.409    -12.4069 0.000652238
         392    -12.3917    -12.4069 0.000651731
         393    -12.4036    -12.4069 0.000650126
         394    -12.4037    -12.4068 0.000648524
         395    -12.4128    -12.4069 0.000647057
         396    -12.3783    -12.4068 0.000649416
         397    -12.4243    -12.4068 0.000649274
         398     -12.414    -12.4068 0.000647895
         399     -12.413    -12.4069 0.000646454
         400     -12.397    -12.4068  0.00064531
         401    -12.4226    -12.4069 0.000644893
         402    -12.4216    -12.4069 0.000644331
         403    -12.3948    -12.4069 0.000643433
         404    -12.3857    -12.4068  0.00064398
         405    -12.4227    -12.4069 0.000643579
         406    -12.4076    -12.4069 0.000641996
         407    -12.4058    -12.4069 0.000640424
         408    -12.4133    -12.4069 0.000639047
         409    -12.4182    -12.4069 0.000638084
         410    -12.3907    -12.4069 0.000637747
         411    -12.4074    -12.4069 0.000636197
         412    -12.3857    -12.4068 0.000636728
         413    -12.4055    -12.4068 0.000635195
         414    -12.4385    -12.4069 0.000638266
         415    -12.4084    -12.4069 0.000636739
         416    -12.4094    -12.4069 0.000635237
         417    -12.4251     -12.407 0.000635208
         418    -12.3981    -12.4069 0.000634039
         419    -12.3944    -12.4069  0.00063323
         420    -12.4049    -12.4069 0.000631739
         421    -12.4187    -12.4069 0.000630856
         422    -12.4153    -12.4069 0.000629674
         423     -12.415     -12.407  0.00062847
         424    -12.3874    -12.4069  0.00062868
         425    -12.4095    -12.4069  0.00062723
         426    -12.4037    -12.4069 0.000625802
         427    -12.3995    -12.4069 0.000624577
         428    -12.4198    -12.4069 0.000623841
         429    -12.4079    -12.4069 0.000622391
         430    -12.4059    -12.4069 0.000620948
         431    -12.4095    -12.4069 0.000619537
         432    -12.3898    -12.4069 0.000619378
         433    -12.4218    -12.4069 0.000618902
         434     -12.391    -12.4069 0.000618566
         435    -12.4135    -12.4069 0.000617329
         436    -12.3726    -12.4068 0.000620917
         437    -12.4229    -12.4069 0.000620586
         438    -12.4132    -12.4069 0.000619338
         439    -12.3976    -12.4069 0.000618286
         440    -12.4165    -12.4069 0.000617272
         441     -12.435    -12.4069  0.00061915
         442    -12.4184     -12.407 0.000618291
         443    -12.4035     -12.407 0.000616944
         444    -12.4113     -12.407 0.000615632
         445    -12.3995     -12.407 0.000614475
         446    -12.3878    -12.4069 0.000614591
         447    -12.4064    -12.4069 0.000613217
         448    -12.4051    -12.4069 0.000611861
         449    -12.3987    -12.4069 0.000610772
         450    -12.3932    -12.4069 0.000610168
         451    -12.4051    -12.4069 0.000608828
         452    -12.4048    -12.4068 0.000607498
         453    -12.4287    -12.4069 0.000608076
         454    -12.3895    -12.4069 0.000607941
         455    -12.4054    -12.4069 0.000606614
         456    -12.4153    -12.4069 0.000605567
         457    -12.3914    -12.4068 0.000605193
         458    -12.3994    -12.4068 0.000604092
         459    -12.3745    -12.4068 0.000606855
         460    -12.4147    -12.4068 0.000605783
         461    -12.4031    -12.4068 0.000604521
         462    -12.4189    -12.4068 0.000603781
         463    -12.3913    -12.4068 0.000603407
         464    -12.4011    -12.4067  0.00060223
         465    -12.3892    -12.4067  0.00060211
         466    -12.4085    -12.4067  0.00060083
         467    -12.3965    -12.4067 0.000599939
         468    -12.3957    -12.4067 0.000599116
         469    -12.3978    -12.4066 0.000598139
         470    -12.4189    -12.4067 0.000597436
         471    -12.3819    -12.4066 0.000598478
         472    -12.4053    -12.4066 0.000597216
         473    -12.4094    -12.4066 0.000595983
         474     -12.421    -12.4067   0.0005955
         475    -12.4088    -12.4067 0.000594264
         476     -12.391    -12.4066 0.000593925
         477    -12.3991    -12.4066  0.00059289
         478     -12.413    -12.4066 0.000591802
         479    -12.3869    -12.4066 0.000592001
         480    -12.4141    -12.4066 0.000590974
         481     -12.389    -12.4066 0.000590877
         482    -12.4112    -12.4066 0.000589729
         483    -12.4051    -12.4066 0.000588516
         484    -12.3931    -12.4065 0.000587957
         485    -12.4134    -12.4066 0.000586915
         486    -12.4039    -12.4065 0.000585734
         487    -12.3884    -12.4065 0.000585716
         488    -12.4029    -12.4065 0.000584563
         489    -12.3878    -12.4065 0.000584619
         490     -12.416    -12.4065 0.000583752
         491    -12.4029    -12.4065 0.000582609
         492    -12.4022    -12.4065  0.00058149
         493    -12.3999    -12.4065 0.000580464
         494    -12.4167    -12.4065 0.000579662
         495    -12.3992    -12.4065 0.000578679
         496    -12.4109    -12.4065  0.00057758
         497    -12.4339    -12.4065 0.000579053
         498    -12.4086    -12.4065 0.000577906
         499    -12.3892    -12.4065 0.000577794
         500     -12.407    -12.4065 0.000576639
