#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         385     1.11618    0.928129  0.00362424
         386    0.851122     0.92793  0.00362034
         387    0.970154    0.928039  0.00361263
         388    0.968951    0.928144  0.00360486
         389    0.867927    0.927989  0.00359891
         390    0.962519    0.928078  0.00359077
         391    0.917908    0.928052  0.00358168
         392     1.00945     0.92826  0.00357856
         393    0.940744    0.928291  0.00356959
         394    0.942731    0.928328  0.00356072
         395    0.892206    0.928236  0.00355288
         396     1.07844    0.928616   0.0035641
         397    0.832804    0.928374  0.00356329
         398    0.888912    0.928275  0.00355571
         399      0.8963    0.928195   0.0035477
         400    0.984556    0.928336  0.00354163
         401    0.833374    0.928099  0.00354071
         402     0.84358    0.927889  0.00353814
         403     0.99521    0.928056   0.0035333
         404     1.04175    0.928337  0.00353574
         405    0.845901    0.928134  0.00353286
         406    0.927665    0.928133  0.00352416
         407    0.934195    0.928148  0.00351554
         408    0.895328    0.928067  0.00350784
         409    0.866426    0.927917   0.0035025
         410     1.01715    0.928134  0.00350071
         411    0.923814    0.928124  0.00349221
         412     1.04054    0.928396  0.00349438
         413    0.932552    0.928407  0.00348593
         414    0.752069    0.927981  0.00350344
         415    0.916949    0.927954  0.00349509
         416    0.913118    0.927918  0.00348687
         417    0.832478    0.927689  0.00348602
         418    0.970628    0.927792  0.00347919
         419      1.0036    0.927973  0.00347559
         420    0.941987    0.928007  0.00346747
         421    0.867938    0.927864  0.00346217
         422    0.884283    0.927761  0.00345551
         423     0.88656    0.927663  0.00344871
         424     1.03682    0.927921  0.00345017
         425    0.913631    0.927887  0.00344222
         426    0.939778    0.927915  0.00343425
         427    0.970442    0.928015  0.00342765
         428    0.863538    0.927864  0.00342295
         429    0.916886    0.927838  0.00341507
         430    0.935344    0.927856  0.00340717
         431     0.91003    0.927814  0.00339952
         432     1.02076     0.92803  0.00339845
         433     0.84472    0.927837  0.00339604
         434     1.01267    0.928033  0.00339384
         435    0.896904    0.927961  0.00338679
         436     1.11937      0.9284  0.00340736
         437    0.836885    0.928191  0.00340599
         438    0.895421    0.928116  0.00339903
         439    0.976085    0.928225  0.00339305
         440    0.874426    0.928103  0.00338754
         441    0.770224    0.927745  0.00339872
         442    0.866887    0.927607  0.00339382
         443     0.94372    0.927643  0.00338635
         444    0.905687    0.927594  0.00337909
         445    0.967007    0.927683  0.00337266
         446     1.02773    0.927907  0.00337254
         447    0.921897    0.927893  0.00336503
         448    0.939537    0.927919  0.00335762
         449    0.975971    0.928026  0.00335184
         450     1.00071    0.928188  0.00334828
         451    0.944398    0.928224  0.00334105
         452    0.933165    0.928235  0.00333368
         453    0.809335    0.927972  0.00333664
         454     1.02519    0.928187  0.00333615
         455    0.941245    0.928215  0.00332894
         456    0.885402    0.928121  0.00332297
         457     1.01024    0.928301  0.00332055
         458     0.96974    0.928392  0.00331453
         459     1.11052    0.928788  0.00333098
         460     0.88693    0.928697  0.00332498
         461    0.949359    0.928742  0.00331807
         462     0.86063    0.928595  0.00331416
         463     1.01282    0.928777  0.00331199
         464    0.960377    0.928845  0.00330555
         465     1.02763    0.929057  0.00330526
         466    0.916401     0.92903  0.00329828
         467    0.988573    0.929157  0.00329368
         468    0.990365    0.929288  0.00328924
         469    0.977683    0.929391  0.00328384
         470    0.865498    0.929256  0.00327967
         471     1.06649    0.929547  0.00328562
         472    0.936476    0.929562   0.0032787
         473    0.915956    0.929533  0.00327189
         474    0.850259    0.929366  0.00326926
         475    0.916462    0.929338  0.00326249
         476     1.01357    0.929515  0.00326043
         477    0.971954    0.929604  0.00325481
         478    0.896563    0.929535  0.00324873
         479     1.03748    0.929761  0.00324976
         480    0.886976    0.929671  0.00324421
         481     1.02537     0.92987  0.00324356
         482    0.903897    0.929816  0.00323728
         483    0.929097    0.929815  0.00323058
         484     1.00001     0.92996  0.00322716
         485    0.884709    0.929867  0.00322185
         486    0.948181    0.929904  0.00321544
         487     1.02928    0.930108  0.00321531
         488    0.956633    0.930163  0.00320918
         489     1.03034    0.930368  0.00320915
         490    0.878034    0.930261  0.00320437
         491    0.949163    0.930299  0.00319808
         492    0.956285    0.930352  0.00319202
         493    0.972546    0.930438  0.00318669
         494    0.876459    0.930329  0.00318211
         495    0.961685    0.930392  0.00317631
         496    0.904027    0.930339  0.00317035
         497    0.779042    0.930034  0.00317856
         498    0.920426    0.930015  0.00317223
         499     1.02443    0.930204  0.00317151
         500    0.923468    0.930191   0.0031652
