#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         279    -6.66268    -6.65446 0.000448133
         280    -6.65083    -6.65445  0.00044672
         281    -6.66286    -6.65448  0.00044613
         282    -6.65803    -6.65449 0.000444726
         283    -6.64759    -6.65447 0.000443823
         284    -6.65199    -6.65446 0.000442345
         285    -6.64626    -6.65443 0.000441727
         286    -6.65664    -6.65444  0.00044025
         287    -6.66205    -6.65447 0.000439514
         288    -6.65394    -6.65446 0.000437991
         289     -6.6426    -6.65442 0.000438397
         290    -6.66874    -6.65447 0.000439658
         291     -6.6448    -6.65444 0.000439403
         292    -6.65183    -6.65443  0.00043799
         293    -6.66551    -6.65447 0.000438125
         294    -6.64656    -6.65444  0.00043746
         295    -6.65357    -6.65444 0.000435987
         296    -6.66087    -6.65446 0.000435055
         297     -6.6542    -6.65446 0.000433591
         298    -6.65274    -6.65445 0.000432175
         299    -6.65242    -6.65445 0.000430783
         300    -6.64591    -6.65442 0.000430287
         301    -6.66538    -6.65445 0.000430395
         302    -6.64716    -6.65443 0.000429648
         303    -6.65793    -6.65444 0.000428385
         304    -6.64934    -6.65443 0.000427305
         305     -6.6583    -6.65444 0.000426092
         306    -6.65807    -6.65445 0.000424865
         307    -6.65952    -6.65447 0.000423802
         308    -6.65242    -6.65446 0.000422478
         309    -6.66334    -6.65449 0.000422088
         310    -6.64537    -6.65446  0.00042175
         311    -6.65458    -6.65446 0.000420394
         312    -6.65279    -6.65445 0.000419081
         313    -6.65272    -6.65445 0.000417779
         314    -6.65827    -6.65446 0.000416626
         315    -6.65347    -6.65446 0.000415315
         316    -6.65472    -6.65446 0.000414001
         317     -6.6594    -6.65447 0.000412989
         318    -6.65234    -6.65447 0.000411745
         319    -6.65605    -6.65447 0.000410484
         320    -6.65735    -6.65448   0.0004093
         321    -6.65599    -6.65449 0.000408052
         322     -6.6632    -6.65451 0.000407681
         323    -6.65044     -6.6545 0.000406614
         324    -6.66486    -6.65453 0.000406613
         325     -6.6484    -6.65451   0.0004058
         326    -6.66196    -6.65454 0.000405197
         327    -6.65173    -6.65453 0.000404049
         328    -6.65232    -6.65452 0.000402873
         329    -6.65899    -6.65453 0.000401877
         330    -6.65607    -6.65454 0.000400687
         331    -6.65934    -6.65455 0.000399738
         332    -6.65377    -6.65455 0.000398541
         333    -6.65662    -6.65456 0.000397393
         334    -6.65887    -6.65457 0.000396413
         335    -6.65313    -6.65457 0.000395253
         336    -6.64963    -6.65455  0.00039435
         337     -6.6479    -6.65453 0.000393673
         338     -6.6651    -6.65456 0.000393749
         339    -6.64868    -6.65455 0.000392969
         340    -6.66121    -6.65457 0.000392301
         341    -6.64756    -6.65455 0.000391688
         342    -6.64685    -6.65452 0.000391188
         343    -6.66724    -6.65456 0.000391801
         344    -6.64473    -6.65453 0.000391703
         345    -6.66871    -6.65457 0.000392718
         346    -6.65139    -6.65456 0.000391691
         347    -6.66144    -6.65458 0.000391062
         348    -6.65107    -6.65457 0.000390069
         349    -6.64631    -6.65455  0.00038967
         350    -6.65898    -6.65456 0.000388762
         351    -6.65235    -6.65456 0.000387706
         352    -6.66161    -6.65458 0.000387122
         353    -6.65828    -6.65459 0.000386168
         354    -6.65652    -6.65459 0.000385116
         355     -6.6505    -6.65458 0.000384204
         356    -6.65277    -6.65457 0.000383158
         357    -6.66181    -6.65459 0.000382621
         358    -6.65295    -6.65459 0.000381579
         359    -6.65785     -6.6546 0.000380624
         360    -6.65918    -6.65461  0.00037978
         361    -6.64689    -6.65459 0.000379329
         362    -6.65464    -6.65459 0.000378281
         363    -6.65433    -6.65459  0.00037724
         364    -6.65863     -6.6546 0.000376366
         365    -6.65686    -6.65461 0.000375386
         366    -6.66147    -6.65463 0.000374829
         367    -6.65025    -6.65461 0.000373997
         368    -6.65063     -6.6546 0.000373138
         369    -6.65407     -6.6546 0.000372129
         370    -6.66623    -6.65463 0.000372447
         371    -6.64969    -6.65462 0.000371682
         372    -6.66387    -6.65464 0.000371513
         373    -6.64133    -6.65461 0.000372228
         374    -6.66764    -6.65464 0.000372861
         375    -6.65226    -6.65464  0.00037192
         376    -6.65081    -6.65463  0.00037107
         377    -6.65416    -6.65463 0.000370088
         378    -6.66204    -6.65465 0.000369628
         379    -6.66133    -6.65466 0.000369073
         380    -6.64342    -6.65463 0.000369286
         381    -6.65968    -6.65465 0.000368553
         382    -6.65575    -6.65465   0.0003676
         383    -6.66304    -6.65467 0.000367292
         384    -6.64724    -6.65465 0.000366845
         385     -6.6614    -6.65467 0.000366311
         386    -6.65538    -6.65467 0.000365366
         387    -6.64857    -6.65466 0.000364762
         388     -6.6677    -6.65469 0.000365369
         389    -6.64012    -6.65465 0.000366344
         390    -6.66388    -6.65468 0.000366168
         391    -6.65045    -6.65467 0.000365391
